List Type,List Size,Algorithm,Run Time
Duplicates Data,10,Bubble Sort,0.00000484
Duplicates Data,10,Bubble Sort,0.00000460
Duplicates Data,10,Bubble Sort,0.00000542
Duplicates Data,10,Bubble Sort,0.00000408
Duplicates Data,10,Bubble Sort,0.00000569
Duplicates Data,10,Bubble Sort,0.00000419
Duplicates Data,10,Bubble Sort,0.00000587
Duplicates Data,10,Bubble Sort,0.00000497
Duplicates Data,10,Bubble Sort,0.00000601
Duplicates Data,10,Bubble Sort,0.00000453
Duplicates Data,10,Bubble Sort,0.00000501
Duplicates Data,10,Bubble Sort,0.00000569
Duplicates Data,10,Bubble Sort,0.00000501
Duplicates Data,10,Bubble Sort,0.00000500
Duplicates Data,10,Bubble Sort,0.00000604
Duplicates Data,10,Bubble Sort,0.00000600
Duplicates Data,10,Bubble Sort,0.00000531
Duplicates Data,10,Bubble Sort,0.00000443
Duplicates Data,10,Bubble Sort,0.00000466
Duplicates Data,10,Bubble Sort,0.00000527
Duplicates Data,10,Bubble Sort,0.00000388
Duplicates Data,10,Bubble Sort,0.00000507
Duplicates Data,10,Bubble Sort,0.00000445
Duplicates Data,10,Bubble Sort,0.00000472
Duplicates Data,10,Bubble Sort,0.00000479
Duplicates Data,10,Bubble Sort,0.00000544
Duplicates Data,10,Bubble Sort,0.00000526
Duplicates Data,10,Bubble Sort,0.00000301
Duplicates Data,10,Bubble Sort,0.00000458
Duplicates Data,10,Bubble Sort,0.00000665
Duplicates Data,10,Bubble Sort,0.00000490
Duplicates Data,10,Bubble Sort,0.00000528
Duplicates Data,10,Bubble Sort,0.00000556
Duplicates Data,10,Bubble Sort,0.00000577
Duplicates Data,10,Bubble Sort,0.00000464
Duplicates Data,10,Bubble Sort,0.00000331
Duplicates Data,10,Bubble Sort,0.00000570
Duplicates Data,10,Bubble Sort,0.00000548
Duplicates Data,10,Bubble Sort,0.00000645
Duplicates Data,10,Bubble Sort,0.00000551
Duplicates Data,10,Bubble Sort,0.00000433
Duplicates Data,10,Bubble Sort,0.00000775
Duplicates Data,10,Bubble Sort,0.00000517
Duplicates Data,10,Bubble Sort,0.00000664
Duplicates Data,10,Bubble Sort,0.00000605
Duplicates Data,10,Bubble Sort,0.00000659
Duplicates Data,10,Bubble Sort,0.00004214
Duplicates Data,10,Bubble Sort,0.00000767
Duplicates Data,10,Bubble Sort,0.00000719
Duplicates Data,10,Bubble Sort,0.00000950
Duplicates Data,10,Bubble Sort,0.00000748
Duplicates Data,10,Bubble Sort,0.00000686
Duplicates Data,10,Bubble Sort,0.00000638
Duplicates Data,10,Bubble Sort,0.00000617
Duplicates Data,10,Bubble Sort,0.00000651
Duplicates Data,10,Bubble Sort,0.00000702
Duplicates Data,10,Bubble Sort,0.00000636
Duplicates Data,10,Bubble Sort,0.00000605
Duplicates Data,10,Bubble Sort,0.00000499
Duplicates Data,10,Bubble Sort,0.00000442
Duplicates Data,10,Bubble Sort,0.00000479
Duplicates Data,10,Bubble Sort,0.00000352
Duplicates Data,10,Bubble Sort,0.00000458
Duplicates Data,10,Bubble Sort,0.00000647
Duplicates Data,10,Bubble Sort,0.00000635
Duplicates Data,10,Bubble Sort,0.00000656
Duplicates Data,10,Bubble Sort,0.00000617
Duplicates Data,10,Bubble Sort,0.00000515
Duplicates Data,10,Bubble Sort,0.00000574
Duplicates Data,10,Bubble Sort,0.00000677
Duplicates Data,10,Bubble Sort,0.00000481
Duplicates Data,10,Bubble Sort,0.00000570
Duplicates Data,10,Bubble Sort,0.00000556
Duplicates Data,10,Bubble Sort,0.00000569
Duplicates Data,10,Bubble Sort,0.00000710
Duplicates Data,10,Bubble Sort,0.00000583
Duplicates Data,10,Bubble Sort,0.00000658
Duplicates Data,10,Bubble Sort,0.00000619
Duplicates Data,10,Bubble Sort,0.00000734
Duplicates Data,10,Bubble Sort,0.00000475
Duplicates Data,10,Bubble Sort,0.00000688
Duplicates Data,10,Bubble Sort,0.00000670
Duplicates Data,10,Bubble Sort,0.00000587
Duplicates Data,10,Bubble Sort,0.00000645
Duplicates Data,10,Bubble Sort,0.00000635
Duplicates Data,10,Bubble Sort,0.00000639
Duplicates Data,10,Bubble Sort,0.00000612
Duplicates Data,10,Bubble Sort,0.00000594
Duplicates Data,10,Bubble Sort,0.00000656
Duplicates Data,10,Bubble Sort,0.00000634
Duplicates Data,10,Bubble Sort,0.00000329
Duplicates Data,10,Bubble Sort,0.00000517
Duplicates Data,10,Bubble Sort,0.00000474
Duplicates Data,10,Bubble Sort,0.00000481
Duplicates Data,10,Bubble Sort,0.00000578
Duplicates Data,10,Bubble Sort,0.00000603
Duplicates Data,10,Bubble Sort,0.00000612
Duplicates Data,10,Bubble Sort,0.00000534
Duplicates Data,10,Bubble Sort,0.00000529
Duplicates Data,10,Bubble Sort,0.00000547
Duplicates Data,10,Bubble Sort,0.00000562
Duplicates Data,10,Bubble Sort,0.00000573
Duplicates Data,10,Bubble Sort,0.00000573
Duplicates Data,10,Bubble Sort,0.00000383
Duplicates Data,10,Bubble Sort,0.00000571
Duplicates Data,10,Bubble Sort,0.00000396
Duplicates Data,10,Bubble Sort,0.00000584
Duplicates Data,10,Bubble Sort,0.00000564
Duplicates Data,10,Bubble Sort,0.00000643
Duplicates Data,10,Bubble Sort,0.00000457
Duplicates Data,10,Bubble Sort,0.00000586
Duplicates Data,10,Bubble Sort,0.00000608
Duplicates Data,10,Bubble Sort,0.00000530
Duplicates Data,10,Bubble Sort,0.00000442
Duplicates Data,10,Bubble Sort,0.00000630
Duplicates Data,10,Bubble Sort,0.00000548
Duplicates Data,10,Bubble Sort,0.00000381
Duplicates Data,10,Bubble Sort,0.00000561
Duplicates Data,10,Bubble Sort,0.00000490
Duplicates Data,10,Bubble Sort,0.00000485
Duplicates Data,10,Bubble Sort,0.00000565
Duplicates Data,10,Bubble Sort,0.00000540
Duplicates Data,10,Bubble Sort,0.00000510
Duplicates Data,10,Bubble Sort,0.00000436
Duplicates Data,10,Bubble Sort,0.00000385
Duplicates Data,10,Bubble Sort,0.00000552
Duplicates Data,10,Bubble Sort,0.00000338
Duplicates Data,10,Bubble Sort,0.00000521
Duplicates Data,10,Bubble Sort,0.00000573
Duplicates Data,10,Bubble Sort,0.00000585
Duplicates Data,10,Bubble Sort,0.00000439
Duplicates Data,10,Bubble Sort,0.00000587
Duplicates Data,10,Bubble Sort,0.00000503
Duplicates Data,10,Bubble Sort,0.00000426
Duplicates Data,10,Bubble Sort,0.00000491
Duplicates Data,10,Bubble Sort,0.00000514
Duplicates Data,10,Bubble Sort,0.00000532
Duplicates Data,10,Bubble Sort,0.00000539
Duplicates Data,10,Bubble Sort,0.00000748
Duplicates Data,10,Bubble Sort,0.00000577
Duplicates Data,10,Bubble Sort,0.00000536
Duplicates Data,10,Bubble Sort,0.00000420
Duplicates Data,10,Bubble Sort,0.00000615
Duplicates Data,10,Bubble Sort,0.00000458
Duplicates Data,10,Bubble Sort,0.00000397
Duplicates Data,10,Bubble Sort,0.00000510
