List Type,List Size,Algorithm,Run Time
Random Data,10,Bubble Sort,0.00000677
Random Data,10,Bubble Sort,0.00000727
Random Data,10,Bubble Sort,0.00000689
Random Data,10,Bubble Sort,0.00000657
Random Data,10,Bubble Sort,0.00000635
Random Data,10,Bubble Sort,0.00000511
Random Data,10,Bubble Sort,0.00000760
Random Data,10,Bubble Sort,0.00000695
Random Data,10,Bubble Sort,0.00000592
Random Data,10,Bubble Sort,0.00000465
Random Data,10,Bubble Sort,0.00000435
Random Data,10,Bubble Sort,0.00000608
Random Data,10,Bubble Sort,0.00000793
Random Data,10,Bubble Sort,0.00000698
Random Data,10,Bubble Sort,0.00000757
Random Data,10,Bubble Sort,0.00000623
Random Data,10,Bubble Sort,0.00000635
Random Data,10,Bubble Sort,0.00000702
Random Data,10,Bubble Sort,0.00000709
Random Data,10,Bubble Sort,0.00000715
Random Data,10,Bubble Sort,0.00000627
Random Data,10,Bubble Sort,0.00000652
Random Data,10,Bubble Sort,0.00000739
Random Data,10,Bubble Sort,0.00000750
Random Data,10,Bubble Sort,0.00000566
Random Data,10,Bubble Sort,0.00000678
Random Data,10,Bubble Sort,0.00000718
Random Data,10,Bubble Sort,0.00000614
Random Data,10,Bubble Sort,0.00000497
Random Data,10,Bubble Sort,0.00000741
Random Data,10,Bubble Sort,0.00000692
Random Data,10,Bubble Sort,0.00000639
Random Data,10,Bubble Sort,0.00000809
Random Data,10,Bubble Sort,0.00000591
Random Data,10,Bubble Sort,0.00000736
Random Data,10,Bubble Sort,0.00000639
Random Data,10,Bubble Sort,0.00000583
Random Data,10,Bubble Sort,0.00000645
Random Data,10,Bubble Sort,0.00000472
Random Data,10,Bubble Sort,0.00000412
Random Data,10,Bubble Sort,0.00000562
Random Data,10,Bubble Sort,0.00000487
Random Data,10,Bubble Sort,0.00000581
Random Data,10,Bubble Sort,0.00000508
Random Data,10,Bubble Sort,0.00000630
Random Data,10,Bubble Sort,0.00000708
Random Data,10,Bubble Sort,0.00000719
Random Data,10,Bubble Sort,0.00000634
Random Data,10,Bubble Sort,0.00000662
Random Data,10,Bubble Sort,0.00000471
Random Data,10,Bubble Sort,0.00000546
Random Data,10,Bubble Sort,0.00000545
Random Data,10,Bubble Sort,0.00000685
Random Data,10,Bubble Sort,0.00000576
Random Data,10,Bubble Sort,0.00000749
Random Data,10,Bubble Sort,0.00000578
Random Data,10,Bubble Sort,0.00000465
Random Data,10,Bubble Sort,0.00000568
Random Data,10,Bubble Sort,0.00000556
Random Data,10,Bubble Sort,0.00000723
Random Data,10,Bubble Sort,0.00000577
Random Data,10,Bubble Sort,0.00000701
Random Data,10,Bubble Sort,0.00000604
Random Data,10,Bubble Sort,0.00000540
Random Data,10,Bubble Sort,0.00000664
Random Data,10,Bubble Sort,0.00000748
Random Data,10,Bubble Sort,0.00000571
Random Data,10,Bubble Sort,0.00000603
Random Data,10,Bubble Sort,0.00000566
Random Data,10,Bubble Sort,0.00000671
Random Data,10,Bubble Sort,0.00000648
Random Data,10,Bubble Sort,0.00000637
Random Data,10,Bubble Sort,0.00001169
Random Data,10,Bubble Sort,0.00000713
Random Data,10,Bubble Sort,0.00000564
Random Data,10,Bubble Sort,0.00000757
Random Data,10,Bubble Sort,0.00000828
Random Data,10,Bubble Sort,0.00000710
Random Data,10,Bubble Sort,0.00000739
Random Data,10,Bubble Sort,0.00000776
Random Data,10,Bubble Sort,0.00000705
Random Data,10,Bubble Sort,0.00000448
Random Data,10,Bubble Sort,0.00000446
Random Data,10,Bubble Sort,0.00000581
Random Data,10,Bubble Sort,0.00000656
Random Data,10,Bubble Sort,0.00001127
Random Data,10,Bubble Sort,0.00000945
Random Data,10,Bubble Sort,0.00000667
Random Data,10,Bubble Sort,0.00000730
Random Data,10,Bubble Sort,0.00000713
Random Data,10,Bubble Sort,0.00000616
Random Data,10,Bubble Sort,0.00000506
Random Data,10,Bubble Sort,0.00000526
Random Data,10,Bubble Sort,0.00000957
Random Data,10,Bubble Sort,0.00014828
Random Data,10,Bubble Sort,0.00000631
